article_id,title,source,date,url,food_category,qwen_model_label,qwen_validation_confidence,event_count,claim_statuses,food_items,adulterants,issue_types,locations,regulatory_actions,classifier_label,classifier_score,classifier_model,accepted_triplet_count,schema_gap_count,unresolved_triplet_count,rejected_triplet_count,qwen_completed_at
oil-3667d1bf7abe81ff,"Inspection Conducted at Burger King Outlet in Malakpet,",deccanchronicle.com,2024-10-01,https://www.deccanchronicle.com/southern-states/telangana/hyderabad-food-safety-dept-seizes-unsafe-cooking-oil-from-burger-king-outlet-1827348,Edible Oil,relevant_event,0.95,1,unclear,palm oil,Total Polar Compound,substandard | contamination,"Hyderabad, Malakpet, Telangana, India",Seizure of 15 litres of cooking oil,irrelevant,0.2743342020610271,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",4,0,4,2,2026-07-29T00:57:59Z
oil-76b9943656157edc,"Poor quality oil found in kits distributed among tribes, fine of ₹7 lakh imposed on company",thehindu.com,2024-09-05,https://www.thehindu.com/news/national/kerala/poor-quality-oil-found-in-kits-distributed-among-tribes-fine-of-7-lakh-imposed-on-company/article68609646.ece,Edible Oil,relevant_event,0.95,1,alleged,coconut oil,,substandard | mislabeling | unsafe_food,"Thodupuzha, Idukki, Kerala, India",Fine of ₹7 lakh,,,,2,0,5,15,2026-07-29T07:01:22Z
oil-21d4880656b0c52f,FSSAI seizes 14000 litres of oil Kanpur festive season,healthandme.com,2024-09-01,https://www.healthandme.com/nutrition/kanpur-food-adulteration-fssai-seizes-14000l-of-oil-1320kg-rotten-dates-and-more-ahead-of-festive-season-article-153707864,Edible Oil,unclear,0.85,1,suspected,edible oil,,adulteration,"Kanpur, Uttar Pradesh, India",seizure,relevant,0.899515577163256,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",4,0,9,23,2026-07-28T22:34:36Z
oil-b434a85e1e9196d0,FDA Raid on 21 Food Establishments in Kanpur,indiatimes.com,2024-08-18,https://timesofindia.indiatimes.com/city/kanpur/fda-raid-on-21-food-establishments-in-kanpur/articleshow/112599302.cms,Edible Oil,relevant_event,0.92,1,suspected,mustard oil,,adulteration,"Kanpur, Uttar Pradesh, India",seizure | sample_collection,,,,0,0,1,19,2026-07-29T13:59:17Z
oil-06d5928124689ba0,Raid Conducted on Fast Food Centers and Hotels for Using Adulterated Oils,thehansindia.com,2024-07-11,https://www.thehansindia.com/andhra-pradesh/raid-conducted-on-fast-food-centers-and-hotels-for-using-adulterated-oils-891217,Edible Oil,relevant_event,0.95,1,suspected,adulterated oils,,adulteration,"Badwel, India",warning,irrelevant,0.3897,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,1,8,2026-07-28T19:11:57Z
oil-846611108e27fafb,"From the pages of The Hindu, July 4, 1974: Edible oil adulterated with used motor oil",thehindu.com,2024-07-04,https://www.thehindu.com/archives/from-the-pages-of-the-hindu-july-4-1974-edible-oil-adulterated-with-used-motor-oil/article68364441.ece,Edible Oil,relevant_event,0.95,1,alleged,edible oil,used motor oil,adulteration,India,written to Ministry of Petroleum and Chemicals | referred to Monopolies and Restrictive Trade Practices Commission,relevant,0.7144802381536722,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,5,4,2026-07-29T08:23:31Z
oil-3bd1cf9862ff569d,Fake Edible Oil Ingredients: 6 harmful ingredients found in fake edible oil | - Times of India,indiatimes.com,2024-06-05,https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms,Edible Oil,relevant_event,0.95,1,alleged,edible oil,Argemone oil,adulteration | counterfeit | mislabeling,"Ajmer, Rajasthan, India",seizure,relevant,0.692216452573848,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",6,0,18,6,2026-07-29T01:21:10Z
oil-0d7b13a282f9b466,"Health News: Warning signs of diabetes seen in morning, how to identify fake cooking oil, laptop related health issues, common signs of vitamin A deficiency, and more | - The Times of India",indiatimes.com,2024-06-05,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/toi-health-news-morning-briefing-warning-signs-of-diabetes-seen-in-morning-how-to-identify-fake-cooking-oil-laptop-related-health-issues-common-signs-of-vitamin-a-deficiency-and-more/articleshow/110702015.cms,Edible Oil,relevant_event,0.95,1,suspected,cooking oil,fake cooking oil,counterfeit | adulteration,"Ajmer, Rajasthan, India",seizure,irrelevant,0.2901291950930987,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,0,1,2026-07-28T20:37:13Z
oil-63426d939d718e7f,How to identify fake cooking oil? (FSSAI recommended tips) - Times of India,indiatimes.com,2024-06-04,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,Edible Oil,relevant_event,0.95,1,suspected,cooking oil,,mislabeling | adulteration,"Ajmer, Rajasthan, India",seizure,relevant,0.8945202964035499,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",3,0,17,13,2026-07-29T04:44:36Z
oil-7b8839ea47991949,"Over 12,000 litre of âspuriousâ oil seized | Jaipur News - Times of India",indiatimes.com,2024-05-22,https://timesofindia.indiatimes.com/city/jaipur/over-12000-litre-of-spurious-oil-seized/articleshow/110316417.cms,Edible Oil,relevant_event,0.95,1,suspected,Ranthambore brand mustard oil,,substandard,"Jaipur, Rajasthan, India",seizure,relevant,0.8477581365529225,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,0,5,3,2026-07-29T07:37:20Z
oil-a0831d014f72baf3,2 fall ill after consuming McDonald’s cheese and Theobroma cake,indiatimes.com,2024-05-01,https://timesofindia.indiatimes.com/city/noida/2-fall-ill-after-consuming-mcdonalds-cheese-and-theobroma-cake/articleshow/109739869.cms,Edible Oil,unclear,0.85,1,suspected,palm oil,,substandard | contamination,"Noida, Gautam Buddha Nagar, Uttar Pradesh, India",,,,,3,0,3,14,2026-07-29T12:08:50Z
oil-5413f17944743156,"DCA raids clinics, seizes fake organic oils with false claims",thehansindia.com,2024-03-04,https://www.thehansindia.com/telangana/dca-raids-clinics-seizes-fake-organic-oils-with-false-claims-862432,Edible Oil,unclear,0.85,1,suspected,almond oil | walnut oil | kalonji oil,,mislabeling | counterfeit,"Hyderabad, Telangana, India",seizure,relevant,0.678,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,0,0,1,13,2026-07-29T03:21:10Z
oil-a74af7bad030eb8a,MP: Spice Grinding Unit Sealed For Flouting Norms,freepressjournal.in,2024-02-25,https://www.freepressjournal.in/indore/mp-spice-grinding-unit-sealed-for-flouting-norms,Edible Oil,unclear,0.95,1,suspected,soybean oil,,substandard | mislabeling,"Amjhera, Dhar, Madhya Pradesh, India",sealing | confiscation,,,,0,0,5,5,2026-07-29T13:01:39Z
oil-6e721139517af252,MP: 200 Litres Adulterated Mustard Oil Found In Jabalpur Oil Factory During Surprise Inspection,freepressjournal.in,2024-02-19,https://www.freepressjournal.in/bhopal/mp-200-litres-adulterated-mustard-oil-found-in-jabalpur-oil-factory-during-surprise-inspection,Edible Oil,relevant_event,0.95,1,suspected,mustard oil,,substandard | contamination | mislabeling,"Jabalpur, Madhya Pradesh, India",sealing,relevant,0.8136805913011256,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,7,2,2026-07-29T05:58:37Z
oil-9c21da748413e6f9,‘Pressing’ issues: Coconut oil first in line for ‘Made in Kerala’ tag,newindianexpress.com,2023-12-22,https://www.newindianexpress.com/states/kerala/2023/dec/22/pressing-issues-coconut-oil-first-in-line-for-made-in-kerala-tag-2643748.html,Edible Oil,relevant_event,0.85,1,suspected,coconut oil,adulterated oil,adulteration,"Thiruvananthapuram, Kerala, India",,relevant,0.5198,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,4,11,2026-07-29T11:20:07Z
oil-077084a32a4e8faa,Navi Mumbai: 7 booked for selling adulterated edible oil,mid-day.com,2023-12-07,https://www.mid-day.com/mumbai/mumbai-crime-news/article/navi-mumbai-7-booked-for-selling-adulterated-edible-oil-23323774,Edible Oil,relevant_event,0.95,1,alleged,palm oil | groundnut oil | safflower oil,animal fats | harmful substances,adulteration | substitution,"Navi Mumbai, Thane, Maharashtra, India",First Information Report,relevant,0.7117216974740115,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,0,4,3,2026-07-28T19:14:32Z
oil-028241dff8c29c89,'Spurious' food items seized at Ferozepur meritorious school,tribuneindia.com,2023-12-04,https://www.tribuneindia.com/news/punjab/spurious-food-items-seized-at-ferozepur-meritorious-school-568467,Edible Oil,unclear,0.85,1,suspected,refined oil | flour,unknown adulterant,adulteration,"Hakumatwala, Ferozepur, Punjab, India",seizure,irrelevant,0.2628,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,0,0,4,6,2026-07-28T18:08:30Z
oil-829d382c68663635,"Nashik Fda Cracks Down On Adulterated Food Items, Oil | Nashik News - The Times of India",indiatimes.com,2023-11-09,https://timesofindia.indiatimes.com/city/nashik/nashik-fda-cracks-down-on-adulterated-food-items-oil/articleshow/105082876.cms,Edible Oil,relevant_event,0.95,1,suspected,loose oil | shrikhand,,adulteration | substandard,"Nashik, Maharashtra, India",seizure,relevant,0.9009942870544224,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",4,0,7,9,2026-07-29T08:18:30Z
oil-bfcfd938ead3b8a8,Adani Wilmar files FIR against sale of counterfeit ‘Fortune’ products by Jumbotail,financialexpress.com,2023-07-23,https://www.financialexpress.com/industry/adani-wilmar-files-fir-against-sale-of-counterfeit-fortune-products-by-jumbotail/3183110/,Edible Oil,relevant_event,0.95,1,alleged,mustard oil | soybean oil,,counterfeit,"Gautam Budhnagar, Uttar Pradesh, India",raid | FIR filed,irrelevant,0.4479,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,5,13,2026-07-29T14:57:28Z
oil-30270b1b4280233d,Adani Wilmar Files Police Complaint Against Sale Of Counterfeit Fortune Brand Products,freepressjournal.in,2023-07-23,https://www.freepressjournal.in/business/adani-wilmar-files-police-complaint-against-sale-of-counterfeit-fortune-brand-products,Edible Oil,unclear,0.95,1,alleged,Fortune Kacchi Ghani Mustard Oil | Fortune Refined Soybean Oil | Fortune Sarso Oil,,counterfeit,"Badalpur, Gautam Budhnagar District, Uttar Pradesh, India",FIR lodged | raid,relevant,0.587,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,0,0,4,15,2026-07-28T23:31:56Z
oil-7269f661e72c703f,Adani Wilmar files police complaint against sale of counterfeit Fortune brand products,indiatimes.com,2023-07-22,https://timesofindia.indiatimes.com/business/india-business/adani-wilmar-files-police-complaint-against-sale-of-counterfeit-fortune-brand-products/articleshow/102043619.cms,Edible Oil,unclear,0.95,1,alleged,Fortune Kacchi Ghani Mustard Oil | Fortune Refined Soybean Oil | Fortune Sarso Oil,,counterfeit,"Gautam Budhnagar, Uttar Pradesh, India",FIR lodged | raid,relevant,0.575,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,0,0,3,16,2026-07-29T06:23:38Z
oil-c1a2f95596a3b00d,Food Dept Seizes 831l Mustard Oil | Kanpur News - Times of India,indiatimes.com,2023-03-06,https://timesofindia.indiatimes.com/city/kanpur/food-dept-seizes-831l-mustard-oil/articleshow/98439612.cms,Edible Oil,unclear,0.85,1,suspected,mustard oil | soyabean oil,,substandard | adulteration,"Kanpur, Uttar Pradesh, India",Seizure of 799 litre mustard oil | Seizure of 34 litre refined soyabean oil,relevant,0.8041298144466288,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",3,0,1,6,2026-07-29T15:05:21Z
oil-4b88eb2520f8cc22,Bhopal: Lose oil sale; FDA suspends mills’ licence,freepressjournal.in,2022-12-17,https://www.freepressjournal.in/bhopal/bhopal-lose-oil-sale-fda-suspends-mills-licence,Edible Oil,relevant_event,0.95,1,suspected,soybean oil | palmolein oil,,mislabeling | substandard,"Bhopal, Madhya Pradesh, India",suspension of licence,relevant,0.6509,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,1,8,2026-07-29T03:02:13Z
oil-b96369f55af40397,Govt Cracks Down On Sale Of Adulterated Coconut Oil | Thiruvananthapuram News - Times of India,indiatimes.com,2022-11-17,https://timesofindia.indiatimes.com/city/thiruvananthapuram/govt-cracks-down-on-sale-of-adulterated-coconut-oil/articleshow/95568940.cms,Edible Oil,relevant_event,0.95,1,suspected,coconut oil,sulphur,adulteration | substandard,"Thiruvananthapuram, Kerala, India",Operation Oil | notices | fines,relevant,0.9165677579315566,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,1,3,9,2026-07-29T14:34:23Z
oil-3be954e8def80c8d,Operation Oil: manufacturer to be allowed to launch only one brand of oil ,thehindu.com,2022-11-16,https://www.thehindu.com/news/national/kerala/operation-oil-manufacturer-to-be-allowed-to-launch-only-one-brand-of-oil/article66144992.ece,Edible Oil,unclear,0.95,1,suspected,coconut oil,,adulteration | substandard,"Kerala, India",Operation Oil,relevant,0.9416271420983549,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",3,0,6,9,2026-07-29T01:23:20Z
oil-7ced813eb9eb1314,Hyderabad: 7 LPG cylinders seized in cordon and search; 10 held,siasat.com,2022-11-06,https://www.siasat.com/hyderabad-7-lpg-cylinders-seized-in-cordon-and-search-10-held-2450708/,Edible Oil,relevant_event,0.95,1,alleged,edible oil,animal carcasses,adulteration,"Hyderabad, Telangana, India",seizure,irrelevant,0.2688,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,3,4,2026-07-29T07:40:34Z
oil-7ed3f9582cae741d,"Mustard, Palm Olein Oil Worth â¹7.7l Seized | Kanpur News - Times of India",indiatimes.com,2022-10-21,https://timesofindia.indiatimes.com/city/kanpur/mustard-palm-olein-oil-worth-7-7l-seized/articleshow/95000423.cms,Edible Oil,unclear,0.85,1,suspected,mustard oil | palm olein oil,,substandard | adulteration,"Kanpur, Uttar Pradesh, India",seizure,relevant,0.8433136916258085,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,3,6,2026-07-29T07:58:27Z
oil-d02d8c31bf513f40,"Uttarakhand: A year on, mustard oil manufacturer, supplier penalised for adulteration | Dehradun News - Times of India",indiatimes.com,2022-10-17,https://timesofindia.indiatimes.com/city/dehradun/uttarakhand-a-year-on-mustard-oil-manufacturer-supplier-penalised-for-adulteration/articleshow/94903787.cms,Edible Oil,relevant_event,0.95,1,lab_confirmed,mustard oil,unspecified,adulteration,"Pauri, Uttarakhand, India",penalty,relevant,0.6180697772580839,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,7,2,2026-07-29T17:22:08Z
oil-94951aba738c80b3,"16,600 Kg Mustard Oil Seized In Vki | Jaipur News - Times of India",indiatimes.com,2022-10-14,https://timesofindia.indiatimes.com/city/jaipur/16600-kg-mustard-oil-seized-in-vki/articleshow/94848908.cms,Edible Oil,relevant_event,0.95,1,suspected,mustard oil,,adulteration,"Jaipur, Rajasthan, India",seizure,relevant,0.8785975550730426,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",0,0,0,8,2026-07-29T10:43:05Z
oil-3c8df3ffa6943fef,2500 litres of suspected adulterated cooking oil seized,thehindu.com,2022-10-12,https://www.thehindu.com/news/cities/Hyderabad/2500-litres-of-suspected-adulterated-cooking-oil-seized/article66001879.ece,Edible Oil,unclear,0.95,1,suspected,cooking oil,,adulteration | mislabeling,"Vennampalli, Karimnagar, Telangana, India",seizure | raid,relevant,0.8455905632918441,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",0,0,5,5,2026-07-29T01:27:51Z
oil-63f43befc46e25fa,FDA adopts zero-tolerance policy for edible oil sold loose and in reused tins | Nagpur News - Times of India,indiatimes.com,2022-10-04,https://timesofindia.indiatimes.com/city/nagpur/fda-adopts-zero-tolerance-policy-for-edible-oil-sold-loose-and-in-reused-tins/articleshow/94628169.cms,Edible Oil,relevant_event,0.95,1,suspected,edible oil,,substandard | adulteration,"Nagpur, Maharashtra, India",seizure,relevant,0.8549294380140151,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,0,2,16,2026-07-29T04:48:30Z
oil-aa814b41a4920904,Using counterfeit packaging lands Ropar trader in police net,tribuneindia.com,2022-09-16,https://www.tribuneindia.com/news/punjab/using-counterfeit-packaging-lands-trader-in-police-net-432143,Edible Oil,relevant_event,0.95,1,alleged,mustard oil,cheaper brands,substitution | mislabeling | counterfeit,"Ropar, Punjab, India",arrest | seizure,irrelevant,0.3157,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,6,2,2026-07-29T13:18:40Z
oil-4fbd8c2a2930c559,Chennai: Shop with 4.3 tonnes of blended cooking oil in sump sealed,indiatimes.com,2022-08-24,https://timesofindia.indiatimes.com/city/chennai/chennai-shop-with-4-3-tonnes-of-blended-cooking-oil-in-sump-sealed/articleshow/93741067.cms,Edible Oil,relevant_event,0.95,1,suspected,blended cooking oil,dust | sand,contamination | substandard | unsafe_food,"Chennai, Tamil Nadu, India",sealed | show-cause notice,relevant,0.7123,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,6,13,2026-07-29T03:14:58Z
oil-0db512df7c0cc7df,"Over 4,000 litre of adulterated oil seized from Chennai store",indianexpress.com,2022-08-23,https://indianexpress.com/article/cities/chennai/over-4-litre-of-adulterated-oil-seized-from-chennai-store-8107733/,Edible Oil,relevant_event,0.95,1,suspected,oil,mud | dust,adulteration | contamination,"Chennai, Tamil Nadu, India",seizure | sealing | notice issued,relevant,0.8571322894083552,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",3,0,4,8,2026-07-28T20:40:36Z
oil-8236cb0c375f7c7f,Alcohol poisoning and edible oil fraud cases soar in India,foodnavigator-asia.com,2022-08-15,https://www.foodnavigator-asia.com/Article/2022/08/15/alcohol-poisoning-and-edible-oil-fraud-cases-soar-in-india/,Edible Oil,relevant_event,0.95,1,alleged,edible oil,adulterated oil,adulteration | counterfeit,"Rajasthan, India",confiscation,irrelevant,0.3646053693868905,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,0,8,21,2026-07-29T08:15:58Z
oil-722884cee1da5016,Ganj Basoda: Adulterated Oil surfaces in markets ahead of the festival season,freepressjournal.in,2022-07-29,https://www.freepressjournal.in/bhopal/ganj-basoda-adulterated-oil-surfaces-in-markets-ahead-of-the-festival-season,Edible Oil,relevant_event,0.95,1,alleged,edible oil,adulterated oil,adulteration | substitution | mislabeling,"Ganj Basoda, Madhya Pradesh, India",,relevant,0.7888174889564717,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",6,0,4,2,2026-07-29T06:20:12Z
oil-4bd4c6831e9c7077,Khargone: Edible oil worth Rs 50 lakh seized,freepressjournal.in,2022-06-22,https://www.freepressjournal.in/indore/khargone-edible-oil-worth-rs-50-lakh-seized,Edible Oil,relevant_event,0.95,1,suspected,edible oil,,mislabeling | unsafe_food,"Khargone, Madhya Pradesh, India",seizure | raid,irrelevant,0.4964872490839554,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",0,0,1,9,2026-07-29T03:05:22Z
oil-9790eee6e00c0018,"tinsukia police: Tinsukia Police Bust Oil Adulteration Racket Arrest 4, One On The Run",indiatimes.com,2022-06-05,https://timesofindia.indiatimes.com/city/guwahati/tinsukia-police-bust-oil-adulteration-racket-arrest-4-one-on-the-run/articleshow/92013793.cms,Edible Oil,unclear,0.85,1,suspected,condensate oil,condensate oil,adulteration | substitution,"Tinsukia, Assam, India",arrest | seizure,irrelevant,0.355,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,7,10,2026-07-29T10:54:31Z
oil-85127f0bde3109d3,Oil’s not well? Food safety teams smell fraud,thehindu.com,2022-04-04,https://www.thehindu.com/news/cities/Hyderabad/oils-not-well-food-safety-teams-smell-fraud/article65290089.ece,Edible Oil,relevant_event,0.85,1,suspected,edible oil,old oil,adulteration | substitution,"Telangana, India",sampling,relevant,0.8715256357618476,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",8,0,3,8,2026-07-29T08:25:49Z
oil-09a4e4c4bd7a4ed0,"Vigilance Continues Raids, Monitors Edible Oil Trade | Vijayawada News - Times of India",indiatimes.com,2022-03-21,https://timesofindia.indiatimes.com/city/vijayawada/vigilance-continues-raids-monitors-edible-oil-trade/articleshow/90341966.cms,Edible Oil,relevant_event,0.95,1,alleged,edible oil,spurious oil,adulteration | substandard,"Vijayawada, Krishna, Andhra Pradesh, India",registration of criminal cases,irrelevant,0.4831315027247889,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,3,6,2026-07-28T19:49:58Z
oil-3aa9d09717e53c24,Visakhapatnam: Traders find new ways to strike a deal,thehansindia.com,2022-03-12,https://www.thehansindia.com/news/cities/visakhapatnam/visakhapatnam-traders-find-new-ways-to-strike-a-deal-733011,Edible Oil,unclear,0.85,1,suspected,edible oil,,mislabeling,"Visakhapatnam, Andhra Pradesh, India",raid | seizure | case_filed,irrelevant,0.2845,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,1,0,7,11,2026-07-29T01:16:29Z
oil-08837290b8f04c6c,"Maha govt, FDA crack down on oil manufacturers to check on adulteration",indiatimes.com,2022-01-28,https://economictimes.indiatimes.com/industry/cons-products/food/maha-govt-fda-crack-down-on-oil-manufacturers-to-check-on-adulteration/articleshow/89178574.cms,Edible Oil,relevant_event,0.95,1,suspected,sunflower oil | palm oil,palm oil,adulteration | substitution,"Mumbai, Navi Mumbai, Maharashtra, India",raid,relevant,0.680249171962088,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,0,0,8,2026-07-28T19:20:16Z
oil-73603e3fbe5b2e10,185 spurious mustard oil cans seized in Burrabazar | Kolkata News - Times of India,indiatimes.com,2021-11-27,https://timesofindia.indiatimes.com/city/kolkata/185-spurious-mustard-oil-cans-seized-in-burrabazar/articleshow/87938067.cms,Edible Oil,relevant_event,0.95,1,suspected,mustard oil,rice bran oil,adulteration | substitution,"Kolkata, West Bengal, India",raid | seizure | detention,relevant,0.8510212505655528,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",4,0,18,6,2026-07-29T06:28:16Z
oil-bd1df718191f8f6e,Tribunal slaps Rs 2 lakh fine on oil producer,newindianexpress.com,2021-11-06,https://www.newindianexpress.com/cities/thiruvananthapuram/2021/nov/06/tribunal-slaps-rs-2-lakh-fine-on-oil-producer-2380042.html,Edible Oil,relevant_event,0.95,1,unclear,coconut oil,,substandard,"Kunnathunadu panchayat, Ernakulam, Kerala, India",Rs 2 lakh fine,,,,3,0,2,5,2026-07-29T14:52:22Z
oil-66b89ef48f4536a9,"Indore: In ongoing war against adulteration, 3K lt edible oil seized from two units",freepressjournal.in,2021-09-26,https://www.freepressjournal.in/indore/indore-in-ongoing-war-against-adulteration-3k-lt-edible-oil-seizedfrom-two-units,Edible Oil,relevant_event,0.95,1,suspected,edible oil,,adulteration,"Indore, Madhya Pradesh, India",raid | seizure,relevant,0.752403651074907,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",0,0,3,6,2026-07-29T05:33:02Z
oil-9ab1d36fc93cf95c,Kurnool police arrest five member gang involved in selling fake oils and tea powders using fake labels of top FMCGs,indiatimes.com,2021-09-06,https://timesofindia.indiatimes.com/city/amaravati/kurnool-police-arrest-five-member-gang-involved-in-selling-fake-oils-and-tea-powders-using-fake-labels-of-top-fmcgs/articleshow/85978555.cms,Edible Oil,relevant_event,0.95,1,alleged,coconut oil,,counterfeit | mislabeling,"Kurnool, Andhra Pradesh, India",arrest | seizure | case registration,relevant,0.5533,Weighted ensemble: TF-IDF Linear SVM + BGE-large RBF-SVM + RoBERTa-base,2,0,3,10,2026-07-29T11:02:55Z
oil-5ac9372e2a178a90,"Nagpur: Adulterated edible oil racket busted, 3 booked | Nagpur News - Times of India",indiatimes.com,2021-06-17,https://timesofindia.indiatimes.com/city/nagpur/adulterated-edible-oil-racket-busted-3-booked/articleshow/83588940.cms,Edible Oil,relevant_event,0.95,1,alleged,edible oil,impure edible oil,adulteration | counterfeit | mislabeling,"Nagpur, Maharashtra, India",booking of three persons | seizure of adulterated oil,relevant,0.8942772848383711,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",1,0,4,5,2026-07-29T03:32:19Z
oil-4877f76e174824e5,Patanjali mustard oil found to be of substandard food quality: Rajasthan govt,indiatoday.in,2021-06-10,https://www.indiatoday.in/india/rajasthan/story/patanjali-mustard-oil-substandard-quality-rajasthan-govt-1812995-2021-06-10?utm_source=rss,Edible Oil,relevant_event,0.95,1,alleged,mustard oil,,substandard,"Alwar, Rajasthan, India",raid on Singhania oil mill,relevant,0.7685099387027947,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",4,0,2,9,2026-07-29T02:42:10Z
oil-a776d4d8a8c71497,Adulteration in edible oil detected ,thehindu.com,2021-04-22,https://www.thehindu.com/news/cities/Tiruchirapalli/adulteration-in-edible-oil-detected/article34386473.ece,Edible Oil,relevant_event,0.95,1,suspected,refined sunflower oil | palm oil,palm oil,adulteration | substitution | mislabeling,"Tiruchi, Tamil Nadu, India",suspend operations | seizure,relevant,0.942019995967352,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",2,0,2,6,2026-07-29T13:04:56Z
