round_number,round_name,round_description,date_start,date_end,source_run,final_keep,final_human_label,human_review_status,human_review_source,model_final_label,model_confidence,title,source,date,url,domain,publication_date,word_count,reason,evidence_phrase,llm_label,llm_confidence,llm_reason,oil_role,edible_oil_terms,adulteration_action_terms,negative_terms,query_family,query_id,article_id,file_path,cleaned_text_path,article_text
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,16k litres of fake coconut oil seized | Thiruvananthapuram News - Times of India,indiatimes.com,2025-08-14,https://timesofindia.indiatimes.com/city/thiruvananthapuram/16k-litres-of-fake-coconut-oil-seized/articleshow/123288376.cms,timesofindia.indiatimes.com,2025-08-14,132,"LLM reading: coconut oil is itself the adulterated, fake product",16k litres of fake coconut oil seized,relevant,1.0,"coconut oil is itself the adulterated, fake product",adulterated_product,coconut oil,fake; seized; seizure; food safety; FSSAI; Food Safety Department,,title_only,title_oils_enforcement,0f0b78e7-4614-4c08-8b79-d93f930fd6c1,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\a763f74e22c867f7.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\a763f74e22c867f7.txt,"T'puram: The state govt seized 16,565 litres of coconut oil of suspicious quality in seven districts after the food safety department conducted surprise inspections of production and marketing centres, said health minister Veena George.
The inspections were conducted after complaints regarding the quality of coconut oil were received by the department due to rising prices. The minister stated that inspections will continue. 
The largest seizure of fake coconut oil was from Kollam district. In Kollam, 9,337 litres of coconut oil, including 5,800 litres of the Kera Surya and Kera Haritham brands, were seized, which were packed with fake FSSAI numbers and addresses for sale. In Alappuzha, 6,530 litres of fake coconut oil were seized. 
The public can report complaints about the quality of coconut oil to toll-free number 1800 425 1125. TNN"
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:irrelevant,irrelevant,1.0,"Kerala seizes 17,000 litres of fake coconut oil, raids intensified ahead of Onam",uniindia.com,2025-08-20,http://www.uniindia.com/kerala-seizes-17-000-litres-of-fake-coconut-oil-raids-intensified-ahead-of-onam/south/news/3550881.html,uniindia.com,2025-08-20,228,LLM reading: no mention of edible oil adulteration,"Kerala seizes 17,000 litres of fake coconut oil, raids intensified ahead of Onam More News23 Jun 2026 | 12:12 PMHyderabad, June 23 (UNI) Bharat Rashtra Sa",irrelevant,1.0,no mention of edible oil adulteration,adulterated_product,coconut oil,fake,,title_only,title_oils_enforcement,b510c21d-a202-4cac-bb31-1a4053a3de84,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\uniindia.com\5bcb10d18fed9475.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\uniindia.com\5bcb10d18fed9475.txt,"More News23 Jun 2026 | 12:12 PMHyderabad, June 23 (UNI) Bharat Rashtra Samiti (BRS) working president K T Rama Rao on Tuesday strongly condemned the house arrest of former minister and Balkonda MLA Vemula Prashanth Reddy, terming it an example of the Congress government's ""anti-democratic and autocratic"" attitude.
see more.. 23 Jun 2026 | 12:08 PMHyderabad, June 23 (UNI) Telangana BJP President N Ramchander Rao on Tuesday paid floral tributes to Syama Prasad Mookerjee on the occasion of his Balidan Diwas and called upon party workers to draw inspiration from his life of sacrifice, courage and commitment to national unity.
see more.. 23 Jun 2026 | 12:03 PMThiruvananthapuram, June 23 (UNI) The Kerala Assembly witnessed stormy scenes on Tuesday as the Opposition launched a scathing attack on the state government's proposal to introduce a lower tax rate for low-alcohol beverages, alleging that the move amounted to promoting liquor consumption under the guise of tax reforms.
see more.. 23 Jun 2026 | 11:35 AMVisakhapatnam, June 23 (UNI) Two workers were charred to death after a major fire broke out at Dakshin Energy, a plastic pyrolysis oil manufacturing unit, in Parawada Pharma City of Andhra Pradesh's Anakapalli district early on Tuesday.
see more.. 23 Jun 2026 | 8:38 AMNirmal (Telangana), June 23 (UNI) A theft was reported at the renowned Basara Saraswati Temple in Nirmal district on Tuesday.
see more.."
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,FSDA seizes substandard supply of edible oil worth 30L | Kanpur News - The Times of India,indiatimes.com,2025-10-10,https://timesofindia.indiatimes.com/city/kanpur/fsda-seizes-substandard-supply-of-edible-oil-worth-30l/articleshow/124437838.cms,timesofindia.indiatimes.com,2025-10-10,175,LLM reading: edible oil is itself the adulterated product,"19,944 litres of edible oil worth Rs 30,22,468 was seized",relevant,1.0,edible oil is itself the adulterated product,adulterated_product,edible oil,adulterated; substandard; seized; food safety; FSDA; inspection,,title_only,title_oils_enforcement,fc87b8d9-8af1-41c7-ae8f-b50f229922a2,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\2e8b5e681e12d2c8.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\2e8b5e681e12d2c8.txt,"Kanpur: The Food Safety and Drug Administration Department (FSDA) on Thursday seized a large consignment of edible oil of substandard quality and other food items during a citywide inspection drive.
According to officials, a total of 19,944 litres of edible oil worth Rs 30,22,468 was seized from Guru Nanak Oil Traders after the Food Safety on Wheels (FSW) mobile testing unit declared the oil sample as suspicious.
In a parallel operation, food safety officers confiscated approximately 1,500 kg of substandard cardamom seeds and âgatta' from three business establishments where the food products were being manufactured in unhygienic conditions. Another team seized 1,350 kg of adulterated pulses valued at Rs 54,000 being prepared in similar conditions.
Assistant Commissioner (Food-II) Sanjay Pratap Singh said the department has launched a special campaign against the sale of substandard and adulterated food items to ensure citizens receive pure and healthy food. The drive is being conducted under the directions of the food commissioner. 
Officers further instructed vendors to maintain hygiene and use only unadulterated, standard ingredients in food preparation. TNN"
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,Adulterated edible oil worth Rs53L seized in Kanpur raid | Kanpur News - The Times of India,indiatimes.com,2025-10-11,https://timesofindia.indiatimes.com/city/kanpur/adulterated-edible-oil-worth-rs53l-seized-in-kanpur-raid/articleshow/124465364.cms,timesofindia.indiatimes.com,2025-10-11,247,LLM reading: edible oil is itself the adulterated food product,"approximately 35,727 litres of edible oil worth Rs53 lakh",relevant,1.0,edible oil is itself the adulterated food product,adulterated_product,edible oil; mustard oil; rice bran oil,adulterated; adulteration; substandard; seized; raid; raided; food safety; FSDA; Food Safety Officer,,title_only,title_oils_enforcement,b5841aa9-a295-49b2-9a14-d19d60a8babc,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\1d0b5e69ef9e0637.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\1d0b5e69ef9e0637.txt,"Kanpur: The Food Safety and Drug Administration (FSDA) carried out a major raid on Friday at M/s Gayatri Oil Industry in Fazalganj, seizing approximately 35,727 litres of edible oil worth Rs53 lakh after the Food Safety on Wheels (FSW) test found the samples suspicious.
Officials discovered that the oil containers had fresh stickers pasted over old ones. The entire stock stored in the godown was seized for further investigation. 
Assistant Commissioner (Food-II) Sanjay Pratap Singh said another FSDA team led by a food safety officer raided Satyam Sweet House in Maharajpur and destroyed 75 kilograms of substandard cheese worth Rs22,500. In a separate operation, officials raided Reouna village in Ghatampur tehsil and destroyed 240 kilograms of mawa made from substandard materials. Around 10kg vegetable fat worth Rs2,704 were also seized from the site. 
Singh said the department has launched a special campaign against adulteration and the sale of substandard food items to ensure the availability of pure and safe food for citizens. The drive is being conducted under the directions of the Food Commissioner. Various FSDA teams collected 25 food samples, including refined rice bran oil, mustard oil, mixed milk, cheese, mawa, and skimmed milk powder from different parts of the city.The department also deployed a mobile testing lab (FSW) and DOM machine to conduct on-the-spot food testing.
Food vendors were instructed to maintain hygiene, use standard ingredients, and clearly display the shelf life and ""best before"" dates on milk products to ensure transparency and consumer safety."
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:irrelevant,irrelevant,1.0,Adulterated paneer and cooking oil seized ahead of Diwali | Agra News - The Times of India,indiatimes.com,2025-10-15,https://timesofindia.indiatimes.com/city/agra/adulterated-paneer-and-cooking-oil-seized-ahead-of-diwali/articleshow/124586909.cms,timesofindia.indiatimes.com,2025-10-15,363,LLM reading: oil is an adulterant in another food (paneer),800 kg of edible oil â including 600 kg of mustard oil and 200 kg of refined soybean oil â worth about Rs 1.3 lakh was seized from local shops.,irrelevant,1.0,oil is an adulterant in another food (paneer),adulterated_product,edible oil; cooking oil; mustard oil; soybean oil,adulterated; adulteration; substandard; seized; food safety; FSDA; Food Safety Officer; inspection,,title_only,title_oils_enforcement,7f49a01d-0ca7-4cdc-a9f5-d2ee17eaf718,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\946c0776d841982f.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\946c0776d841982f.txt,"Agra:Ahead of Diwali, officials have stepped up efforts to curb food adulteration. The Food Safety and Drug Administration (FSDA) carried out swift operations across districts to ensure that residents receive safe and pure festive delicacies. In the Mansoorpur area of Muzaffarnagar, the FSDA team intercepted a vehicle on the highway carrying around 15 quintals of adulterated paneer worth nearly Rs 3.3 lakh; the product, allegedly headed to Uttarakhand for sale, was seized and later destroyed by burying it in the ground using a JCB. Officials also collected four samples for laboratory testing.
Food inspector Archana Deheeran told TOI, ""Paneer was being brought from Aligarh to supply Uttar Pradesh; samples have been collected, and the entire paneer that was in bad condition was also destroyed. Apart from this, we also destroyed 'khiya' (reduced dry milk). The drive is ongoing due to upcoming festivals."" Mahendra Singh, the assistant commissioner of FSDA Agra, said, ""During the inspection, around five shops were issued improvement notices for hygiene violations.""
Chief food safety officer Atul Pathak said, ""Information was received that a large quantity of oil was being illegally transported. Acting on the information, a team arrived at the scene. 
The warehouse owner is currently absconding. The warehouse has been closed, and a notice is being posted. Once the owner arrives, oil samples will be sent for testing. If found guilty, strict action will be taken.""
FSDA Agra conducted inspections across several locations in the district, collecting 11 food samples and destroying over 2.2 tonnes of substandard food items. During the enforcement drive, officials seized and destroyed 1,725 kg of khoya, 500 kg of paneer and 30 kg of artificially coloured petha worth around Rs 4.48 lakh, which were being stored or transported under unhygienic conditions.
In addition, 800 kg of edible oil â including 600 kg of mustard oil and 200 kg of refined soybean oil â worth about Rs 1.3 lakh was seized from local shops. Samples were also collected from well-known establishments, and two samples of sugar toys were taken for testing. The FSDA has sent all 11 samples for laboratory analysis, and further legal action will follow under the Food Safety and Standards Act, 2006."
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,Maha FDA seizes edible oil worth Rs23L | Nagpur News - The Times of India,indiatimes.com,2025-10-16,https://timesofindia.indiatimes.com/city/nagpur/maha-fda-seizes-edible-oil-worth-rs23l/articleshow/124589903.cms,timesofindia.indiatimes.com,2025-10-16,133,LLM reading: edible oil is the adulterated product,seized soyabean oil worth Rs22.68 lakh,relevant,1.0,edible oil is the adulterated product,adulterated_product,edible oil,substandard; seized; seizure; food safety; FDA; crackdown,,title_only,title_oils_enforcement,3a0fdca0-6d32-4801-8c59-ad9ab9dc5ef4,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\d4d702647df6f76a.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\d4d702647df6f76a.txt,"Nagpur: In a significant crackdown in the pre-Diwali season, vigilance department of the Food and Drug Administration (FDA), Maharashtra, on Tuesday conducted simultaneous raids at different locations and seized soyabean oil worth Rs22.68 lakh. 
Action was taken on a firm owned by Sureshkumar Sarda and the seizure was prompted by multiple violations such as reuse of tins, suspected substandard quality, non-functional laboratory, and label contraventions. Food safety officers LP Soyam and RS Wakade collected critical information leading to the action.
As part of the festive season vigilance drives (Ganpati, Navratri, Diwali), the FDA has till now seized 33,278 kg edible oil worth Rs48 lakh, along with paneer, khova, curd, and sweets worth Rs58 lakh across Nagpur division. Also, two rasgulla manufacturing units were shut down for unhygienic conditions, and perishable items were destroyed."
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,Fake Coconut Oil Identity: Signs your coconut oil is fake and how to spot the real one,indiatimes.com,2025-11-03,https://timesofindia.indiatimes.com/life-style/beauty/signs-your-coconut-oil-is-fake-and-how-to-spot-the-real-one/photostory/124849847.cms,timesofindia.indiatimes.com,2025-11-03,479,LLM reading: coconut oil is itself adulterated or fake,adulteration of coconut oil involves the addition of cheaper oils available in the market,relevant,1.0,coconut oil is itself adulterated or fake,adulterated_product,palm oil; coconut oil,adulteration; fake; rancid; inspection,,proximity,proximity_coconut_oil_adulteration,7bd9dfa8-f26f-4c9c-b843-9c1b20b56179,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\8dd663d2d987be4f.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\8dd663d2d987be4f.txt,"As the price of coconut oil continues to surge in the market, especially in the southern region of India, the rising prices have now become a concern in many households. This has also given space for fake coconut oil production, which is raising serious skin and hair concerns for many. Adulteration of coconut oil involves the addition of cheaper oils available in the market or meagre substances to increase the profit margins, which compromises the overall quality and health benefits. If you wish to know how to spot the real one, then follow these simple tips.
Before applying your coconut oil, start with the visual inspection, in which, if you see a transparent appearance when in liquid form and a white, solid consistency at room temperature, then it is good to go. But if you see any cloudiness, sedimentation, or unnatural colouration, then your coconut oil is impure and is almost fake.
(Image Credits: Pinterest)
Authentic coconut oil carries a unique aroma of fresh coconut. If you feel that the oil smells stale or lacks the coconut fragrance, then it is not a pure one. This is usually not recommended, but if you have bought the coconut oil for consumption, then taste a bit with your finger, and if you feel there is a hint of rancid taste or smell, then it is not pure. Always remember that pure coconut oil usually carries a sweet and nutty flavour.
(Image Credits: Pinterest)
Pure coconut oil solidifies at temperatures below 24°C because of its high saturated fat content. So, you need to simply keep a sample in the refrigerator. If it solidifies within a short period, then it is a pure one. But, even after an hour, if your coconut oil has a liquid texture, then understand that you have a fake one in your hands.
(Image Credits: Pinterest)
Before purchasing, always read the label carefully for any indications of adulteration or misleading claims. Your coconut oil should only have a single ingredient and should come without any additional oils, additives, or fragrance. Look for seals approved by recognised organisations to verify the authenticity. Also, choose from trusted brands that are known for their quality and integrity. You can also look for certifications like non-GMO, fair trade, and organic, which follow ethical practices only.
(Image Credits: Pinterest)
The adulteration of coconut oil not only dilutes the nutritional value of coconut oil but also poses risks by introducing potentially harmful substances. Adulteration cuts the cost of vendors, whereas, to make the purchase look satisfactory and full, many brands include cheaper oils like palm oil and even refined coconut oil, which do not give you the desired result for which you’re actually applying. Many cheaper brands add substances like paraffin wax, synthetic antioxidants, and hydrogenated fats, mimicking the appearance and consistency of pure coconut oil. So, kindly beware of them!
(Image Credits: Pinterest)"
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,Police seize 150 containers of stolen edible oil in Balangir; two arrested | Bhubaneswar News - The Times of India,indiatimes.com,2025-11-09,https://timesofindia.indiatimes.com/city/bhubaneswar/police-seize-150-tins-of-stolen-edible-oil-in-balangir-two-arrested/articleshow/125204052.cms,timesofindia.indiatimes.com,2025-11-09,238,LLM reading: edible oil itself is the adulterated product,150 containers of stolen edible oil,relevant,1.0,edible oil itself is the adulterated product,adulterated_product,edible oil,seized; food safety,,title_only,title_oils_enforcement,eed87180-23de-4ea7-b0be-b600cd141b1a,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\c58da39e27213b5d.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\c58da39e27213b5d.txt,"Balangir: A joint team of Deogaon and Kantabanji police intercepted a pickup van near Dumerpita village in Balangir district on Saturday night and seized 150 containers of stolen edible oil. The oil was allegedly stolen from a godown in Chatuanka area of Kantabanji on Thursday.
Godown owner, Mukesh Kumar Jain, had lodged a formal complaint, following which police arrested two individuals, including the alleged mastermind.
The accused were identified as Himansu Putel, 23, and Santosh Punji, 35. Himanshu, a resident of Chatuanka, planned and stole the edible oil stock with the help of three associates. Acting on a tip-off, police chased and intercepted the vehicle near Dumerpita. The confiscated consignment was confirmed to be the oil stock stolen from Jainâs godown.
âThis was a well-coordinated effort that exposed a significant theft ring,â said Gopal Chandra Karan, inspector in-charge of Kantabanji police station. âWe have arrested two persons. Two others involved in the theft are at large,â he added.
Police revealed the seized stock comprises multiple brands and varieties of oil, including both locally manufactured and established brands.
While police investigation continues, the food safety wing has been enlisted to examine the oilâs quality and safety. Officials are verifying legal registrations and compliance with food safety norms, a crucial step to determine if the oil was meant for public distribution.
Further investigation is underway to trace the supply chain. The accused will be produced before a local court soon."
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,"Ludhiana: Fast food joint’s cooking oil fails quality test, say Health dept",hindustantimes.com,2025-12-04,https://www.hindustantimes.com/cities/chandigarh-news/ludhiana-fast-food-joint-s-cooking-oil-fails-quality-test-say-health-dept-101764785730988.html,hindustantimes.com,2025-12-04,242,LLM reading: cooking oil is itself the adulterated food product,The department collected a sample of cooking oil from the restaurant... Tests showed the oil had Total Polar Compounds (TPC) above permissible limits.,relevant,1.0,cooking oil is itself the adulterated food product,adulterated_product,cooking oil,FSSAI; quality test,,title_only,title_oils_enforcement,62ee040e-c36c-46b6-a2d0-8320ca410225,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\hindustantimes.com\0412b3233635a89e.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\hindustantimes.com\0412b3233635a89e.txt,"A Burger King franchise in Mullanpur has been found using “used cooking oil” for frying, the local health department said.
The department collected a sample of cooking oil from the restaurant in the Euro 9 market on GT Road on August 25.
Tests showed the oil had Total Polar Compounds (TPC) above permissible limits. According to district health officer (DHO) Dr Sandeep Singh, TPC up to 24 is safe; higher levels can lead to clogged arteries and heart problems.
After the report was received in November, the department sent a re-analysis notice to the franchise.
The franchise had a month to respond but failed to do so.
Now, the health department will lodge a case in the court of the additional deputy commissioner (general). Following a court trial, the outlet can be fined up to ₹5 lakh.
TPC are formed during continuous frying and, beyond safe limits, make oil unfit for consumption.
Reports link excessive TPC to diseases such as hypertension, atherosclerosis, Alzheimer’s, and liver disorders, according to FSSAI.
When approached for comment, the franchise manager referred queries to the food chain’s Area Lead, who did not respond to multiple calls and messages.
Following the Burger King case, the health department checked similar outlets across the district.
The department found Canadian Pizza in Jagraon using sub-standard oil, similarly oil samples taken from Hira Sweets Lakadbazar, Islam Sweets Madia Road Khanna, and K T Sweets Malhar Road Sarabha Nagar also failed the tests."
2,round_02_mediacloud_not_terms_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 23 2026, Round 1 positive terms plus human-approved NOT terms, title-only and proximity-heavy retrieval; human-reviewed relevance labels with metadata-rescue append.",2021-01-01,2026-06-23,edible_oil_adulteration_round_02_2026-06-23,1,relevant,human_reviewed,oil_relevance_review.xlsx:relevant,relevant,1.0,"Food safety teams seize adulterated khoya in Agra, edible oil in Mânagar | Agra News - The Times of India",indiatimes.com,2026-02-22,https://timesofindia.indiatimes.com/city/agra/food-safety-teams-seize-adulterated-khoya-in-agra-edible-oil-in-mnagar/articleshow/128652372.cms,timesofindia.indiatimes.com,2026-02-22,243,LLM reading: edible oil was itself the adulterated product,"12,000 litres of adulterated edible oil in Muzaffarnagar",relevant,1.0,edible oil was itself the adulterated product,adulterated_product,edible oil; cooking oil; mustard oil; rice bran oil,adulterated; adulteration; seized; raid; raided; food safety; FSDA; crackdown,,title_only,title_oils_enforcement,451d26f7-a9d4-497b-ab06-a4685332a3cd,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\1d6fe9c4c4ca3abc.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oil_adulteration_round_02_2026-06-23\mediacloud\cleaned_text\timesofindia.indiatimes.com\1d6fe9c4c4ca3abc.txt,"Agra: As part of an ongoing crackdown on food adulteration, authorities seized and destroyed 1,320 kg of adulterated khoya in Agra and confiscated nearly 12,000 litres of adulterated edible oil in Muzaffarnagar over the past two days, officials said on Saturday.
In Agra, the district administration intercepted a pickup van carrying adulterated khoya from Rajasthan around 8 am on Shamshabad Road. A Food Safety and Drug Administration (FSDA) team seized 22 containers of khoya, each weighing 60 kg and valued at about Rs 2.37 lakh. On-the-spot testing by an FSDA mobile laboratory found the stock unfit for human consumption, following which the entire consignment was destroyed at the Bamrauli Katara dumping zone.
 Two statutory samples were sent for laboratory analysis. 
Driver Narayan Singh from Rajasthan's Dholpur district said the consignment belonged to state-based dairy trader Rajan Singh. Legal action under the Food Safety and Standards Act is underway. 
Meanwhile, in Muzaffarnagar, a food safety team raided a cooking oil unit operating as Kavya Trading on the Shamli Bypass and seized around 12,000 litres of adulterated edible oil worth about Rs 15 lakh. The premises were sealed, and eight samples of mustard oil, rice bran oil and colouring material were collected for testing. Officials said further action would depend on laboratory reports, with criminal proceedings likely if the oil is found toxic. 
Additional district magistrate Sanjay Singh said a joint enforcement team carried out the raid as part of ongoing action against food adulteration."
