triplet_id,corpus,food_pool,source_id,source_file_or_url,article_title,publication_date,publisher,snippet_id,chunk_index,subject,subject_type,predicate,object,object_type,confidence,confidence_band,evidence_span,normalized_subject,normalized_predicate,normalized_object
1adcc3bf5287fde481cc,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Dried pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,bean vermicelli,fflo:FoodCategory,0.9,0.90-0.94,dried forms of: ... bean vermicelli,dried pastas and noodles and like products,hassubcategory,bean vermicelli
ac7eb801d408bd05ab0d,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Dried pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,macaroni,fflo:FoodCategory,0.9,0.90-0.94,dried forms of: ... macaroni,dried pastas and noodles and like products,hassubcategory,macaroni
286c18f07a7cebcff379,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Dried pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,rice noodles,fflo:FoodCategory,0.9,0.90-0.94,dried forms of: ... rice noodles,dried pastas and noodles and like products,hassubcategory,rice noodles
9801cb421769e1a669b8,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasDefinition,"Products that are treated (heated, boiled, steamed, cooked, pre-gelatinized or frozen)",xsd:string,0.95,>=0.95,"Products that are treated (i.e. heated, boiled, steamed, cooked, pre-gelatinized or frozen)",pre cooked pastas and noodles and like products,hasdefinition,products that are treated heated boiled steamed cooked pre gelatinized or frozen
b2a6c9e2299ce4993d62,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,pre-cooked gnocchi,fflo:FoodCategory,0.9,0.90-0.94,"e.g. pre-cooked, chilled gnocchi",pre cooked pastas and noodles and like products,hassubcategory,pre cooked gnocchi
e3a997a79fb9a0666e15,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,frozen dinner entrees containing spaghetti,fflo:FoodCategory,0.9,0.90-0.94,heat-and-serve frozen dinner entrees containing spaghetti,pre cooked pastas and noodles and like products,hassubcategory,frozen dinner entrees containing spaghetti
66de1d1bbb14d6da7d8a,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,frozen dinner entrees containing macaroni,fflo:FoodCategory,0.9,0.90-0.94,frozen dinner entrees containing ... macaroni,pre cooked pastas and noodles and like products,hassubcategory,frozen dinner entrees containing macaroni
db148b9a7e498bc812a4,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,frozen dinner entrees containing noodles,fflo:FoodCategory,0.9,0.90-0.94,frozen dinner entrees containing ... noodles,pre cooked pastas and noodles and like products,hassubcategory,frozen dinner entrees containing noodles
a3907b0d55b815c1c6d3,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,canned spaghetti and meatballs entrée,fflo:FoodCategory,0.9,0.90-0.94,canned spaghetti and meatballs entrée,pre cooked pastas and noodles and like products,hassubcategory,canned spaghetti and meatballs entrée
bf07f7b2abf3a58240e6,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,instant noodles,fflo:FoodCategory,0.9,0.90-0.94,Also includes instant noodles,pre cooked pastas and noodles and like products,hassubcategory,instant noodles
e356bb38751e07b634be,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,pre-cooked ramen,fflo:FoodCategory,0.9,0.90-0.94,e.g. pre-cooked ramen,pre cooked pastas and noodles and like products,hassubcategory,pre cooked ramen
966841169e4cdf06a65d,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0043,43,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,fflo:hasSubcategory,udon,fflo:FoodCategory,0.9,0.90-0.94,"pre-cooked ramen, udon, rice noodles",pre cooked pastas and noodles and like products,hassubcategory,udon
629b7fc5f0c97cc00dfd,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"5.4 Decorations, toppings (non-fruit) and sweet sauces",fflo:FoodCategory,fflo:hasSubcategory,ready-to-eat icings and frostings,fflo:FoodCategory,0.95,>=0.95,Includes ready-to-eat icings and frostings,5 4 decorations toppings non fruit and sweet sauces,hassubcategory,ready to eat icings and frostings
de91a3d4c3fc74983931,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"5.4 Decorations, toppings (non-fruit) and sweet sauces",fflo:FoodCategory,fflo:hasSubcategory,mixes for icings and frostings,fflo:FoodCategory,0.95,>=0.95,as well as mixes for these products,5 4 decorations toppings non fruit and sweet sauces,hassubcategory,mixes for icings and frostings
f9620823e43e77db30b4,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"5.4 Decorations, toppings (non-fruit) and sweet sauces",fflo:FoodCategory,fflo:hasSubcategory,sugar- and chocolate- based coatings,fflo:FoodCategory,0.95,>=0.95,Also includes sugar- and chocolate- based coatings,5 4 decorations toppings non fruit and sweet sauces,hassubcategory,sugar and chocolate based coatings
076e4a7e3f75103ec328,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"5.4 Decorations, toppings (non-fruit) and sweet sauces",fflo:FoodCategory,fflo:hasSubcategory,butterscotch sauce,fflo:FoodCategory,0.95,>=0.95,Sweet sauces and toppings include butterscotch sauce,5 4 decorations toppings non fruit and sweet sauces,hassubcategory,butterscotch sauce
ac4081de9cb1ec5879e4,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,ice cream,fkg:Food,fflo:belongsToCategory,"5.4 Decorations, toppings (non-fruit) and sweet sauces",fflo:FoodCategory,0.9,0.90-0.94,"for use, e.g. on ice cream",ice cream,belongstocategory,5 4 decorations toppings non fruit and sweet sauces
21459200ff4455019a5a,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"5.4 Decorations, toppings (non-fruit) and sweet sauces",fflo:FoodCategory,fflo:hasDefinition,These sweet sauces are different than the syrups included in category 11.4,xsd:string,0.95,>=0.95,These sweet sauces are different than the syrups,5 4 decorations toppings non fruit and sweet sauces,hasdefinition,these sweet sauces are different than the syrups included in category 11 4
22cd6d345fe614af6aee,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,Fruit-based toppings,fkg:Food,fflo:belongsToCategory,4.1.2.8,fflo:FoodCategory,0.95,>=0.95,Fruit-based toppings are included in 4.1.2.8,fruit based toppings,belongstocategory,4 1 2 8
00bd12c9cfe551d80873,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,Chocolate sauce,fkg:Food,fflo:belongsToCategory,5.1.2,fflo:FoodCategory,0.95,>=0.95,Chocolate sauce is included in 5.1.2,chocolate sauce,belongstocategory,5 1 2
03d44fb2c871d3d88ebc,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.0 Cereals and cereal products,fflo:FoodCategory,fflo:hasDefinition,"derived from cereal grains, roots and tubers, pulses, legumes and pith or soft core of palm tree",xsd:string,0.95,>=0.95,"derived from cereal grains, roots and tubers, pulses, legumes and pith or soft core of palm tree",6 0 cereals and cereal products,hasdefinition,derived from cereal grains roots and tubers pulses legumes and pith or soft core of palm tree
2b99d65b8492d2afe6c4,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.0 Cereals and cereal products,fflo:FoodCategory,fflo:hasSubcategory,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,0.95,>=0.95,Includes unprocessed (6.1),6 0 cereals and cereal products,hassubcategory,6 1 whole broken or flaked grain
09b8a5326a92ed2fd6a8,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,rice,fflo:FoodCategory,0.95,>=0.95,Examples include rice,6 1 whole broken or flaked grain,hassubcategory,rice
f2e7ed211ce50f3090f6,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,wheat,fflo:FoodCategory,0.95,>=0.95,Examples include ... wheat,6 1 whole broken or flaked grain,hassubcategory,wheat
fbd8912795b88a7424b1,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,corn,fkg:Food,0.95,>=0.95,Examples include ... corn (maize),6 1 whole broken or flaked grain,hassubcategory,corn
350b684ab9268690e2f8,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,sorghum,fflo:FoodCategory,0.95,>=0.95,Examples include ... sorghum,6 1 whole broken or flaked grain,hassubcategory,sorghum
c6dc421e988a70f1b19c,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,barley,fflo:FoodCategory,0.95,>=0.95,Examples include ... barley,6 1 whole broken or flaked grain,hassubcategory,barley
4864852c4046cd39a04b,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,oats,fkg:Food,0.95,>=0.95,Examples include ... oats,6 1 whole broken or flaked grain,hassubcategory,oats
b552f0785d217dd76b60,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,millets,fflo:FoodCategory,0.95,>=0.95,Examples include ... millets,6 1 whole broken or flaked grain,hassubcategory,millets
148e083b92795efcbfcf,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,dried peas,fflo:FoodCategory,0.95,>=0.95,Examples include ... dried peas,6 1 whole broken or flaked grain,hassubcategory,dried peas
f23b94b20da4cd82939e,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,"6.1 Whole, broken, or flaked grain",fflo:FoodCategory,fflo:hasSubcategory,legumes,fflo:FoodCategory,0.95,>=0.95,Examples include ... legumes,6 1 whole broken or flaked grain,hassubcategory,legumes
777bf29bf3d13c0386df,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,soybean powder,fkg:Ingredient,0.95,>=0.95,including soybean powder,6 2 flours and starches,hassubcategory,soybean powder
20ed976b630ab0413fd8,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasDefinition,"The basic milled products of cereal grains, roots, tubers, pulses, pith or softy core of palm tree or legumes",xsd:string,0.95,>=0.95,"The basic milled products of cereal grains, roots, tubers, pulses, pith or softy core of palm tree or legumes",6 2 flours and starches,hasdefinition,the basic milled products of cereal grains roots tubers pulses pith or softy core of palm tree or legumes
8e8f4950036babaffaf3,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,Flour,fkg:Food,fflo:outputOf,"milling of grain, cereals and tubers",fflo:Processing,0.95,>=0.95,"Flour is produced from the milling of grain, cereals and tubers",flour,outputof,milling of grain cereals and tubers
b3c2ead7385096a43b0c,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,Atta,fflo:FoodCategory,0.95,>=0.95,such as Atta,6 2 flours and starches,hassubcategory,atta
3ad53d8ca9c28d461753,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,besan,fflo:FoodCategory,0.95,>=0.95,such as ... besan,6 2 flours and starches,hassubcategory,besan
825ab3db9a6685ae15d1,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,suji,fflo:FoodCategory,0.95,>=0.95,such as ... suji,6 2 flours and starches,hassubcategory,suji
a9759a01137769a30d85,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,durum wheat flour,fflo:FoodCategory,0.95,>=0.95,such as ... durum wheat flour,6 2 flours and starches,hassubcategory,durum wheat flour
e16adbd4d53dac7f39e0,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,self-rising flour,fflo:FoodCategory,0.95,>=0.95,such as ... self-rising flour,6 2 flours and starches,hassubcategory,self rising flour
5c7889f3a5d1cf8d9820,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,enriched flour,fflo:FoodCategory,0.95,>=0.95,such as ... enriched flour,6 2 flours and starches,hassubcategory,enriched flour
e37d101e90bc801b82b1,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,instantized flour,fflo:FoodCategory,0.95,>=0.95,such as ... instantized flour,6 2 flours and starches,hassubcategory,instantized flour
ed7197438f1e2cc9e6c5,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,corn flour,fflo:FoodCategory,0.95,>=0.95,such as ... corn flour,6 2 flours and starches,hassubcategory,corn flour
d54811647fa1bf218a75,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,corn meal,fflo:FoodCategory,0.95,>=0.95,such as ... corn meal,6 2 flours and starches,hassubcategory,corn meal
03841f2b1e94ef868b49,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,kuttu-ka-atta,fflo:FoodCategory,0.95,>=0.95,such as ... kuttu-ka-atta,6 2 flours and starches,hassubcategory,kuttu ka atta
f9bfbe15d3ec7819b1cb,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,singhade-ka-atta,fflo:FoodCategory,0.95,>=0.95,such as ... singhade-ka-atta,6 2 flours and starches,hassubcategory,singhade ka atta
d552e42413f44ec0a414,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,roasted soybean flour,fflo:FoodCategory,0.95,>=0.95,such as ... roasted soybean flour,6 2 flours and starches,hassubcategory,roasted soybean flour
650693298ff4fcea0a49,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,konjac flour,fflo:FoodCategory,0.95,>=0.95,such as ... konjac flour,6 2 flours and starches,hassubcategory,konjac flour
108a3d90e71deb91d06e,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,maida,fflo:FoodCategory,0.95,>=0.95,and maida (refined wheat flour),6 2 flours and starches,hassubcategory,maida
ef186dfa6de2490fde65,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0042,42,6.2 Flours and starches,fflo:FoodCategory,fflo:hasSubcategory,sago flour,fflo:FoodCategory,0.95,>=0.95,and sago flour,6 2 flours and starches,hassubcategory,sago flour
2a215a2f9ababb9aca9b,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,Cereal and starch based desserts,fflo:FoodCategory,fflo:hasDefinition,"Dessert products containing cereal, starch or grain as the main ingredient",xsd:string,0.95,>=0.95,"Dessert products containing cereal, starch or grain as the main ingredient",cereal and starch based desserts,hasdefinition,dessert products containing cereal starch or grain as the main ingredient
e1235d79573173e2c090,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,rice pudding,fkg:Food,fflo:belongsToCategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as rice pudding,rice pudding,belongstocategory,cereal and starch based desserts
746282b8e3c1d9701524,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,semolina pudding,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... semolina pudding,semolina pudding,appliesto,cereal and starch based desserts
ae1e8f7a94444325629b,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,tapioca pudding,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... tapioca pudding,tapioca pudding,appliesto,cereal and starch based desserts
325b28520584bfe0142b,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,gujiya,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... gujiya,gujiya,appliesto,cereal and starch based desserts
5563d6e9ccc2a06cab7c,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,balusahi,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... balusahi,balusahi,appliesto,cereal and starch based desserts
2db80a6fb975a9470c70,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,soan-papdi,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... soan-papdi,soan papdi,appliesto,cereal and starch based desserts
1c4d7c3227411405d9c3,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,patisa,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... patisa,patisa,hassubcategory,cereal and starch based desserts
7766193e64bd32618c03,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,malpua,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,includes cereal- or starch based fillings for desserts such as ... malpua,malpua,appliesto,cereal and starch based desserts
98faff52796791671bfb,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,suji halwa,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... suji or moong dal halwa,suji halwa,hassubcategory,cereal and starch based desserts
a99dcbecf4cf16e6b27d,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,moong dal halwa,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... suji or moong dal halwa,moong dal halwa,hassubcategory,cereal and starch based desserts
eb97bf87bf07abaf01bb,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,jalebi,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... jalebi,jalebi,hassubcategory,cereal and starch based desserts
bc7ab2815fa16f5e0044,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,boondiladdoo,fkg:Food,fflo:belongsToCategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... boondiladdoo,boondiladdoo,belongstocategory,cereal and starch based desserts
bccd81916dee8506fa01,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,motichoorladdoo,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... motichoorladdoo,motichoorladdoo,hassubcategory,cereal and starch based desserts
84ab3e8bd3525c74a28a,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,mysorepak,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... mysorepak,mysorepak,hassubcategory,cereal and starch based desserts
e51d92e2ec05b9b4af96,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,emarti,fkg:Food,fflo:belongsToCategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... emarti,emarti,belongstocategory,cereal and starch based desserts
0a26d9dda77f1b82b2cb,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,modak,fkg:Food,fflo:belongsToCategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... modak,modak,belongstocategory,cereal and starch based desserts
ef4f740a51e415ecd839,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,rice flour dumplings,fkg:Food,fflo:belongsToCategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... rice flourdumplings,rice flour dumplings,belongstocategory,cereal and starch based desserts
d762dfa183fb8a12f053,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,steamed yeast-fermented wheat flour dough desserts,fkg:Food,fflo:belongsToCategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,includes ... steamed yeast-fermented wheat flour dough desserts,steamed yeast fermented wheat flour dough desserts,belongstocategory,cereal and starch based desserts
f45f8295b215b4740797,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,idli,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,Examples include idli or vada or dosa batters,idli,appliesto,cereal and starch based desserts
7eec29f591faeccea0a3,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,vada,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,Examples include idli or vada or dosa batters,vada,appliesto,cereal and starch based desserts
81bc521ee534d33f6c96,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,dosa batters,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,Examples include idli or vada or dosa batters,dosa batters,hassubcategory,cereal and starch based desserts
f9d6392d9ec8d1d818e2,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,upma,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,Examples include ... upma,upma,appliesto,cereal and starch based desserts
4788abe90d02798761ef,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,idli mixes,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,Examples include ... idli or vada or dosa mixes,idli mixes,appliesto,cereal and starch based desserts
2383e3e22d2afc47c6f1,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,vada mixes,fflo:FoodCategory,fflo:appliesTo,Cereal and starch based desserts,fkg:Food,0.95,>=0.95,Examples include ... idli or vada or dosa mixes,vada mixes,appliesto,cereal and starch based desserts
aa8ea2f8b0905969a10b,FSSAI baseline,FSSAI baseline,src_pdf_005,markdown/appendix_a_4.md,,,,src_pdf_005_chunk_0044,44,dosa mixes,fflo:FoodCategory,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,0.95,>=0.95,Examples include ... idli or vada or dosa mixes,dosa mixes,hassubcategory,cereal and starch based desserts
